Column1,player,position,foot,league,Squad_Rnk,nationality,value,age,height,pens_made,pens_att,cards_yellow,cards_red,minutes_90s,npxg_per_shot,npxg_net,assisted_shots,crosses_into_penalty_area,through_balls,crosses,throw_ins,sca,sca_dribbles,sca_shots,sca_fouled,gca_shots,gca_fouled,gca_og_for,fouls,fouled,offsides,interceptions,clearances,errors,carry_progressive_distance,own_goals,pens_won,pens_conceded,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg_per90,xa_per90,xg_xa_per90,npxg_per90,npxg_xa_per90,shots_total_per90,shots_on_target_per90,sca_per90,gca_per90,aerials_won,aerials_lost,aerials_won_pct,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_long,passes_long,passes_pct_long,passes_into_final_third,passes_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,passes_pressure,passes_switches,passes_ground,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,passes_other_body,passes_offsides,passes_oob,passes_intercepted,passes_blocked,sca_passes_live,sca_passes_dead,gca_passes_live,gca_passes_dead,blocked_passes,passes_received,passes_received_pct,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribble_tackles_pct,gca_dribbles,dribbles_vs,dribbled_past,dribbles_completed,dribbles,dribbles_completed_pct,players_dribbled_past,pressures,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocks,blocked_shots,blocked_shots_saves,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,jerarquico,aglo,dbs
2213,Mohammed Salisu,1,3,3,13,0,11000000,20,191,0,0,4,0,30.3,0.18,-0.2,2,1,1,1,5,4,0,0,1,0,0,0,22,13,1,16,243,4,1653,0,0,2,0.03,0.03,0.07,0.03,0.07,0.04,0.0,0.04,0.04,0.04,0.23,0.03,0.13,0.07,75,36,67.6,890,1056,84.3,19255,6699,227,254,89.4,149,239,62.3,41,1,49,1024,32,27,152,25,740,100,216,843,109,65,5,4,28,11,10,3,0,2,0,16,749,97.3,0,0,0,0,52,33,40,12,0,19,50.0,0,38,19,5,6,83.3,5,235,72,30.6,168,64,3,44,28,1,1419,249,844,634,20,12,1387,2,1,0
2540,Leandro Trossard,5,1,3,15,0,13000000,24,172,0,0,0,0,22.3,0.11,0.3,38,8,3,69,13,80,7,3,3,1,0,1,13,11,4,10,5,0,2812,0,0,0,0.22,0.13,0.36,0.22,0.36,0.21,0.18,0.39,0.21,0.39,1.88,0.58,3.58,0.4,2,22,8.3,567,795,71.3,10971,3577,242,310,78.1,82,138,59.4,45,30,102,752,43,17,173,45,447,173,175,174,583,15,8,3,15,22,45,55,9,4,2,27,768,74.6,10,5,4,1,28,16,13,12,3,9,23.1,1,39,30,34,60,56.7,36,373,100,26.8,72,170,131,29,2,0,1039,21,131,419,573,117,1000,2,1,-1
1350,Stefan Lainer,1,1,5,4,0,14000000,26,175,0,0,9,0,30.1,0.07,-0.1,41,27,3,85,273,60,2,0,2,0,2,0,41,27,0,23,80,0,4232,0,0,0,0.03,0.1,0.13,0.03,0.13,0.04,0.13,0.16,0.04,0.16,0.53,0.17,1.99,0.23,36,34,51.4,1105,1564,70.7,21647,9830,446,547,81.5,164,304,53.9,85,47,133,1258,306,32,255,33,742,370,452,242,978,50,2,7,26,46,79,54,2,5,0,55,1102,89.7,1,0,0,1,58,36,28,21,9,25,41.0,0,61,36,43,76,56.6,45,508,163,32.1,222,168,118,62,7,0,1894,98,576,907,565,51,1593,2,1,0
1098,Martin Hinteregger,1,3,5,9,0,14000000,26,184,0,0,8,0,30.2,0.09,4.2,7,2,0,14,133,29,1,6,0,2,0,0,31,32,2,21,154,0,3602,1,0,0,0.26,0.03,0.3,0.26,0.3,0.13,0.02,0.14,0.13,0.14,1.49,0.56,0.96,0.07,78,51,60.5,1280,1651,77.5,28579,13123,362,427,84.8,241,399,60.4,104,9,123,1457,194,61,258,33,908,306,437,1126,250,102,7,5,46,17,36,22,0,0,0,40,1134,94.7,0,0,0,0,67,47,36,28,3,25,46.3,0,54,29,10,22,45.5,12,329,117,35.6,191,118,20,60,20,2,2040,224,995,1004,187,55,1854,2,1,0
1648,Roque Mesa,3,1,3,18,1,5000000,30,172,0,0,11,0,22.4,0.05,-0.4,28,7,3,33,10,54,3,1,4,0,1,0,36,50,1,7,6,0,3204,0,0,0,0.04,0.13,0.18,0.04,0.18,0.06,0.11,0.17,0.06,0.17,1.16,0.4,2.42,0.31,6,31,16.2,724,905,80.0,12589,3599,374,418,89.5,92,176,52.3,95,24,87,838,67,30,200,43,611,105,189,207,664,16,2,9,24,14,16,37,8,6,0,29,775,87.1,22,3,13,2,45,29,18,19,8,12,35.3,0,34,22,32,55,58.2,38,478,134,28.0,151,253,74,32,3,0,1152,13,163,719,385,24,1096,2,1,0
192,NicolĂ˛ Barella,3,1,5,2,1,36000000,22,172,0,0,11,0,22.4,0.07,-0.6,22,3,1,29,4,55,3,2,3,0,1,0,39,37,2,15,21,0,3318,0,1,0,0.04,0.18,0.22,0.04,0.22,0.07,0.07,0.14,0.07,0.14,1.07,0.22,2.46,0.22,25,15,62.5,1015,1237,82.1,19861,6007,408,461,88.5,163,220,74.1,124,31,153,1218,19,10,224,38,829,199,209,134,1053,19,8,7,11,28,42,47,0,4,0,28,1093,91.7,5,2,0,1,41,31,15,20,6,11,22.9,0,48,37,40,62,64.5,44,402,109,27.1,115,198,89,33,5,0,1471,37,278,870,446,38,1452,2,1,0
315,Adam Bodzek,3,1,5,17,1,32500,33,184,0,0,10,0,22.4,0.08,-0.7,6,0,0,3,2,17,0,0,0,0,0,0,32,32,0,21,47,0,841,0,0,1,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04,0.4,0.18,0.76,0.04,31,23,57.4,584,709,82.4,12574,3016,191,222,86.0,117,151,77.5,56,4,56,689,20,18,152,42,426,141,142,42,574,60,9,1,14,10,10,15,1,1,0,32,479,90.5,0,0,0,0,40,28,19,20,1,16,24.2,0,66,50,4,6,66.7,4,401,131,32.7,140,226,35,46,14,0,899,75,317,500,108,13,880,2,1,0
1262,Jonjoe Kenny,1,1,5,12,0,9000000,22,176,0,0,5,0,30.2,0.1,0.9,15,10,1,51,346,32,1,0,0,0,0,0,28,9,4,28,92,1,2588,0,0,1,0.07,0.1,0.17,0.07,0.17,0.04,0.04,0.07,0.04,0.07,0.36,0.17,1.06,0.13,31,30,50.8,1180,1567,75.3,23017,10247,460,521,88.3,178,307,58.0,100,33,151,1207,360,14,255,30,690,353,524,83,1071,45,7,11,32,29,57,29,2,4,0,46,976,86.4,0,0,0,0,59,39,25,30,4,21,39.6,0,53,32,16,26,61.5,17,406,131,32.3,183,165,58,57,11,1,1882,91,532,923,513,29,1529,2,1,0
1050,Achraf Hakimi,1,1,5,2,0,54000000,20,181,0,0,5,0,30.2,0.1,1.2,35,13,6,89,255,81,6,3,5,0,0,0,24,50,2,24,31,1,7447,0,0,0,0.17,0.33,0.5,0.17,0.5,0.13,0.15,0.27,0.13,0.27,1.26,0.66,2.69,0.6,18,21,46.2,2042,2422,84.3,31904,10224,1168,1295,90.2,128,205,62.4,112,43,196,2141,281,18,351,54,1750,410,262,242,1856,49,5,0,21,55,84,66,1,15,0,52,2071,88.5,8,2,3,0,57,37,36,16,5,23,33.8,3,68,45,66,117,56.4,73,464,159,34.3,167,165,132,54,2,0,2826,53,564,1445,1005,112,2548,2,1,-1
2377,Arnaud Souquet,1,1,1,8,1,4000000,27,179,0,0,6,0,22.4,0.03,1.5,13,2,1,46,237,38,1,1,4,0,0,0,34,32,2,13,63,0,2725,0,0,0,0.09,0.0,0.09,0.09,0.09,0.03,0.05,0.08,0.02,0.07,0.67,0.18,1.7,0.09,27,33,45.0,809,1064,76.0,13691,5981,405,470,86.2,66,129,51.2,52,13,86,812,252,14,172,22,542,287,235,119,648,44,2,0,29,30,54,29,3,2,0,37,714,88.3,0,0,0,0,57,28,39,12,6,28,37.8,0,74,46,23,48,47.9,29,433,111,25.6,185,172,76,43,6,1,1335,74,393,599,429,28,1090,2,1,0
2161,Marten de Roon,3,1,5,3,0,19000000,28,185,0,0,12,0,30.2,0.06,0.3,30,5,3,14,22,64,0,1,1,0,0,0,59,20,1,28,59,1,3808,1,0,2,0.07,0.17,0.23,0.07,0.23,0.06,0.07,0.13,0.06,0.13,1.03,0.2,2.12,0.33,42,35,54.5,1758,2021,87.0,32673,9743,741,812,91.3,199,287,69.3,175,24,173,1958,63,41,279,54,1544,222,255,257,1639,68,4,5,24,19,37,58,1,10,0,44,1638,95.8,0,0,0,0,75,49,28,33,14,36,37.1,0,97,61,12,19,63.2,12,653,201,30.8,188,355,110,52,8,0,2300,81,518,1397,523,18,2241,2,1,0
395,Unai Bustinza,1,1,3,18,1,3000000,27,175,0,0,8,0,29.8,0.05,-0.4,14,5,3,35,141,32,0,0,2,0,1,0,50,57,3,39,153,0,2655,0,0,1,0.0,0.03,0.03,0.0,0.03,0.01,0.05,0.06,0.01,0.06,0.23,0.1,1.07,0.07,68,52,56.7,901,1287,70.0,19162,7780,308,365,84.4,167,346,48.3,97,10,95,1098,189,48,158,55,571,238,478,42,919,147,7,8,35,17,31,27,3,1,0,35,770,93.2,0,0,0,0,76,47,46,22,8,30,52.6,0,57,27,6,15,40.0,8,374,131,35.0,192,142,40,45,10,0,1629,101,661,830,234,24,1450,2,1,0
1302,Ezri Konsa,1,1,3,17,1,6000000,21,183,0,0,3,0,22.7,0.14,-0.6,9,2,0,8,87,15,1,2,2,1,0,0,17,32,1,14,83,3,1385,0,0,1,0.04,0.09,0.13,0.04,0.13,0.07,0.02,0.09,0.07,0.09,0.49,0.18,0.66,0.09,48,45,51.6,674,853,79.0,13926,4931,226,251,90.0,113,197,57.4,45,5,44,748,105,18,117,18,498,138,217,83,600,44,5,0,20,10,15,9,0,1,0,32,577,94.6,0,0,0,0,27,18,20,7,0,6,37.5,0,16,10,7,11,63.6,7,193,63,32.6,107,65,21,55,23,0,1067,122,509,503,106,19,969,2,1,0
1199,Joelinton,5,1,3,13,0,20000000,22,186,0,0,7,0,29.8,0.09,-2.8,28,2,4,9,5,58,2,4,3,0,0,0,32,39,20,11,28,0,2260,0,0,0,0.07,0.07,0.13,0.07,0.13,0.16,0.08,0.24,0.16,0.24,1.74,0.5,1.95,0.1,146,226,39.2,640,801,79.9,9494,1702,378,443,85.3,47,62,75.8,43,12,47,761,40,1,316,11,488,174,139,126,486,62,16,4,15,11,21,48,1,3,0,26,873,55.5,0,0,0,0,30,19,5,17,8,11,31.4,0,35,24,48,74,64.9,52,595,135,22.7,73,312,210,33,7,1,1224,40,129,686,474,109,1185,2,1,0
847,Fernando,3,1,3,4,0,4000000,32,183,0,0,13,0,29.5,0.15,-0.1,11,3,1,6,8,31,1,3,1,0,0,0,39,22,2,30,129,0,2496,0,0,0,0.07,0.1,0.17,0.07,0.17,0.07,0.02,0.09,0.07,0.09,0.47,0.2,1.05,0.1,83,63,56.8,1380,1536,89.8,29498,6699,439,478,91.8,271,319,85.0,87,7,68,1483,53,44,185,75,1063,269,204,164,1223,89,13,3,18,10,8,26,0,3,0,43,1132,94.6,1,0,1,0,66,44,42,22,2,28,43.8,0,64,36,16,22,72.7,18,508,187,36.8,217,250,41,58,15,0,1866,150,658,1116,190,32,1816,2,1,0
950,Niko GieĂźelmann,1,3,5,17,1,2000000,27,182,0,0,6,0,22.9,0.04,0.4,25,13,1,45,183,36,0,1,2,0,0,0,26,41,1,17,75,1,2117,0,0,0,0.04,0.04,0.09,0.04,0.09,0.03,0.07,0.1,0.03,0.1,0.61,0.13,1.58,0.09,40,23,63.5,858,1135,75.6,19263,7972,224,273,82.1,174,294,59.2,64,28,96,878,257,52,147,43,545,213,377,795,80,54,1,0,20,17,28,23,10,2,0,34,737,91.0,21,6,12,2,50,23,33,11,6,23,44.2,0,52,29,8,16,50.0,9,322,83,25.8,185,99,38,42,8,0,1378,79,551,582,326,13,1129,2,1,0
1147,Jonathan Ikone,3,3,1,4,1,36000000,21,175,1,1,6,0,22.9,0.1,-1.7,34,3,6,30,12,71,10,1,2,0,0,0,17,26,3,5,4,0,3547,0,0,0,0.13,0.26,0.39,0.09,0.35,0.19,0.17,0.36,0.16,0.33,1.58,0.61,3.11,0.57,6,24,20.0,544,706,77.1,9070,2036,273,339,80.5,50,78,64.1,41,38,73,669,37,5,182,11,549,100,57,590,76,15,7,7,11,19,34,55,2,10,0,23,766,72.1,5,2,0,0,19,13,5,10,4,8,27.6,2,29,21,64,119,53.8,73,486,133,27.4,45,242,199,26,3,1,997,6,63,498,546,80,960,2,1,-1
622,Sergi Darder,3,1,3,20,1,11000000,25,180,0,0,4,0,29.5,0.05,-0.6,28,6,4,19,8,63,4,4,0,0,0,0,34,26,2,20,28,1,2580,0,0,0,0.07,0.03,0.1,0.07,0.1,0.09,0.07,0.16,0.09,0.16,1.76,0.3,2.13,0.14,28,21,57.1,804,1075,74.8,16415,4380,314,384,81.8,145,238,60.9,120,23,97,978,97,43,189,56,623,180,272,86,889,65,3,2,14,20,25,46,8,4,0,33,920,82.2,37,11,17,4,48,25,12,26,10,12,25.0,0,48,36,21,47,44.7,22,630,153,24.3,131,344,155,33,0,0,1369,28,188,844,422,41,1276,2,1,0
1205,Luuk de Jong,5,1,3,4,0,9000000,28,188,0,0,2,0,22.9,0.14,-1.7,18,1,0,5,0,36,2,5,1,2,1,1,29,37,15,5,23,0,762,0,1,0,0.26,0.04,0.31,0.26,0.31,0.34,0.11,0.44,0.34,0.44,2.4,1.05,1.57,0.26,123,101,54.9,389,543,71.6,5635,912,223,294,75.9,22,33,66.7,23,8,31,505,38,0,157,4,289,143,111,115,275,53,18,6,15,10,17,26,0,1,0,12,570,55.7,0,0,0,0,18,10,2,11,5,4,26.7,1,15,11,11,17,64.7,11,359,107,29.8,16,174,169,14,2,0,788,23,72,424,320,121,750,2,1,-1
1347,VĂ­ctor Laguardia,1,1,3,16,1,7000000,29,185,0,0,9,1,29.5,0.1,0.2,7,1,1,4,0,16,0,0,0,0,0,0,36,7,2,17,182,1,1400,0,0,0,0.03,0.07,0.1,0.03,0.1,0.03,0.03,0.06,0.03,0.06,0.27,0.03,0.54,0.1,60,27,69.0,774,1026,75.4,20218,8928,159,183,86.9,231,398,58.0,71,7,56,966,60,60,159,46,508,113,405,65,811,115,1,3,41,7,6,15,0,3,0,29,675,97.5,0,0,0,0,25,17,17,8,0,13,39.4,0,33,20,3,5,60.0,3,214,55,25.7,131,81,2,45,16,0,1316,168,780,576,26,16,1257,2,1,0
737,RubĂ©n Duarte,1,3,3,16,1,4000000,23,172,0,0,11,0,29.6,0.06,-1.3,11,8,0,44,302,37,0,4,5,1,2,0,45,39,0,19,128,1,1863,0,1,5,0.0,0.03,0.03,0.0,0.03,0.04,0.03,0.08,0.04,0.08,0.68,0.27,1.25,0.2,58,49,54.2,933,1310,71.2,17336,8840,401,459,87.4,102,249,41.0,91,16,93,971,339,33,229,27,549,266,495,778,116,80,4,3,29,18,38,24,3,2,1,53,730,92.3,4,0,1,0,69,38,41,23,5,30,54.5,0,55,25,4,10,40.0,5,348,104,29.9,153,149,46,62,9,0,1651,97,538,829,346,33,1323,2,1,0
587,Juan Cuadrado,1,1,5,1,0,14000000,31,176,0,0,7,1,29.5,0.07,0.5,45,19,7,77,204,104,4,1,7,0,1,0,28,79,3,24,55,0,7354,0,1,0,0.07,0.17,0.24,0.07,0.24,0.05,0.15,0.2,0.05,0.2,0.68,0.17,3.53,0.34,17,24,41.5,2055,2321,88.5,37754,14001,893,953,93.7,212,322,65.8,171,52,211,2073,248,44,212,72,1637,416,268,199,1861,41,10,3,24,26,35,89,2,9,0,42,1970,93.7,0,0,0,0,75,40,39,30,6,32,48.5,0,66,34,51,80,63.8,55,347,104,30.0,151,142,54,51,9,0,2672,70,651,1449,812,54,2445,2,1,-1
1266,Rani Khedira,3,1,5,15,1,8000000,25,188,0,0,8,0,29.4,0.06,-0.6,9,1,3,6,2,25,1,1,2,0,1,0,37,34,0,36,69,0,1128,0,0,0,0.0,0.07,0.07,0.0,0.07,0.02,0.04,0.06,0.02,0.06,0.34,0.0,0.85,0.14,51,47,52.0,637,885,72.0,10968,3519,300,364,82.4,69,150,46.0,52,5,46,873,12,8,212,13,460,188,237,95,661,83,7,5,23,15,30,19,0,2,0,39,612,86.7,1,0,0,0,61,35,18,33,10,17,29.8,0,57,40,8,12,66.7,8,582,140,24.1,173,330,79,53,14,0,1169,103,409,635,169,17,1161,2,1,0
1136,Vicente Iborra,3,1,3,5,1,6000000,31,190,0,0,10,1,29.4,0.14,-1.7,8,0,1,3,3,25,0,1,1,0,1,0,57,46,1,22,84,0,1774,0,0,1,0.03,0.07,0.1,0.03,0.1,0.09,0.02,0.11,0.09,0.11,0.65,0.1,0.85,0.1,78,59,56.9,1247,1446,86.2,25926,5676,424,475,89.3,224,292,76.7,110,5,80,1385,61,58,226,55,970,224,252,213,1071,92,12,3,22,13,17,21,2,2,0,32,1114,91.2,0,0,0,0,60,41,25,31,4,28,45.9,0,61,33,10,15,66.7,12,462,117,25.3,171,254,37,51,19,0,1715,114,507,1102,175,35,1667,2,1,0
1425,Pol Lirola,1,1,5,10,0,9000000,21,183,0,0,4,0,29.4,0.07,-1.5,33,11,1,67,180,68,6,3,0,0,0,0,16,7,1,24,64,0,5254,0,0,1,0.0,0.07,0.07,0.0,0.07,0.05,0.09,0.14,0.05,0.14,0.78,0.27,2.31,0.17,11,22,33.3,979,1311,74.7,17355,6693,462,525,88.0,111,230,48.3,71,34,106,1111,200,20,234,34,751,267,293,41,1041,37,5,3,22,22,53,57,2,4,0,28,976,86.9,0,0,0,0,31,20,20,6,5,15,39.5,1,38,23,50,75,66.7,53,244,69,28.3,93,85,66,33,5,0,1569,78,431,727,548,67,1370,2,1,0
963,Ben Godfrey,1,1,3,20,1,11000000,21,186,0,0,3,1,29.4,0.05,-0.8,3,0,1,2,12,11,0,3,0,0,0,0,14,9,0,17,173,4,3896,1,0,1,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,0.51,0.17,0.37,0.03,72,37,66.1,1413,1606,88.0,30192,8598,452,487,92.8,234,331,70.7,76,2,61,1559,47,35,255,76,1244,162,200,139,1369,53,2,1,35,18,16,8,0,1,0,15,1305,98.6,0,0,0,0,34,22,26,7,1,12,50.0,0,24,12,7,14,50.0,7,234,77,32.9,162,65,7,47,32,0,1907,392,1249,721,68,11,1861,2,1,0
1028,Josuha Guilavogui,3,1,5,7,0,11000000,28,188,0,0,7,1,22.9,0.05,-1.1,10,0,1,3,3,29,3,1,0,0,0,0,43,14,5,40,84,2,1671,0,0,1,0.0,0.04,0.04,0.0,0.04,0.05,0.03,0.08,0.05,0.08,0.96,0.26,1.27,0.09,60,31,65.9,807,986,81.8,17549,4927,245,298,82.2,165,223,74.0,77,11,84,964,22,19,171,41,605,184,197,92,773,77,3,5,26,17,16,24,0,2,0,31,690,91.3,0,0,0,0,48,28,24,22,2,12,30.0,0,40,28,19,25,76.0,20,353,116,32.9,127,190,36,41,10,0,1261,91,441,732,148,26,1244,2,1,0
1281,Lukas Klostermann,1,1,5,3,1,28000000,23,189,0,0,1,0,29.4,0.25,0.0,14,4,0,16,87,37,1,2,1,1,0,0,12,14,0,21,116,3,3975,0,0,0,0.1,0.03,0.14,0.1,0.14,0.1,0.06,0.16,0.1,0.16,0.41,0.2,1.26,0.14,53,39,57.6,1553,1803,86.1,28771,9414,589,656,89.8,146,224,65.2,107,13,122,1690,113,26,209,17,1277,264,262,318,1263,105,9,3,10,33,27,31,2,3,0,49,1373,95.6,0,0,0,0,48,26,25,20,3,17,41.5,0,41,24,17,23,73.9,17,343,130,37.9,175,131,37,66,17,0,2095,193,824,1123,262,29,1985,2,1,0
562,Ăngel Correa,3,1,3,3,0,32000000,24,171,0,0,5,0,22.9,0.15,-1.6,29,2,4,28,0,65,6,4,3,0,0,0,26,41,9,12,20,0,2197,0,0,0,0.22,0.26,0.48,0.22,0.48,0.29,0.18,0.47,0.29,0.47,1.92,0.74,2.84,0.44,16,37,30.2,454,603,75.3,6249,1531,279,333,83.8,28,57,49.1,27,21,43,591,12,1,143,7,398,111,94,101,454,28,7,7,8,10,20,51,0,8,0,33,666,72.6,8,0,2,4,23,15,8,5,10,6,15.0,2,40,34,41,74,55.4,46,410,123,30.0,71,189,150,39,6,0,942,29,133,384,488,139,930,2,1,-1
540,Jamilu Collins,1,3,5,18,0,2000000,24,183,0,1,9,1,29.6,0.06,0.0,20,3,1,30,308,49,3,2,2,0,0,0,45,28,1,40,97,2,5713,0,0,2,0.03,0.07,0.1,0.03,0.1,0.06,0.05,0.11,0.03,0.08,0.57,0.03,1.65,0.1,34,33,50.7,1346,1768,76.1,25666,10893,538,632,85.1,162,298,54.4,116,10,131,1436,332,22,316,26,984,386,398,1216,159,62,4,8,38,46,79,37,5,3,0,80,1177,94.5,2,1,1,0,78,41,44,29,5,34,53.1,0,64,30,45,79,57.0,47,434,144,33.2,246,150,38,100,20,3,2194,129,909,1075,402,16,1864,2,1,0
2649,Adam Webster,1,1,3,15,1,12000000,24,190,0,0,4,0,29.6,0.07,1.9,10,1,1,9,31,22,1,0,0,0,0,0,13,19,0,34,182,3,5950,1,0,2,0.1,0.03,0.13,0.1,0.13,0.04,0.03,0.07,0.04,0.07,0.54,0.24,0.74,0.03,119,51,70.0,1547,1824,84.8,33753,11543,458,506,90.5,294,414,71.0,91,5,94,1740,84,52,298,47,1269,241,314,333,1298,105,5,5,26,19,17,19,1,1,0,35,1400,98.2,0,0,0,0,37,25,25,10,2,16,44.4,0,36,20,12,14,85.7,12,222,86,38.7,146,67,9,66,31,0,2175,349,1281,938,131,30,2099,2,1,0
70,Bruno Alves,1,1,5,11,0,80000,37,189,0,0,4,0,29.7,0.04,-1.0,7,1,0,16,2,15,0,2,0,0,0,0,24,12,1,15,189,3,3055,0,0,2,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.05,0.03,0.05,0.77,0.03,0.51,0.0,88,23,79.3,1096,1312,83.5,30909,10181,130,156,83.3,403,518,77.8,73,5,76,1221,91,82,111,113,747,217,348,204,972,80,8,4,32,11,12,11,1,0,0,14,981,97.5,0,0,0,0,23,11,17,6,0,9,64.3,0,14,5,2,3,66.7,2,172,49,28.5,133,32,7,40,26,1,1608,318,941,681,85,36,1510,2,1,0
86,Sebastian Andersson,5,1,5,11,0,4000000,28,190,1,2,5,0,29.8,0.18,0.3,20,4,0,24,0,48,4,5,2,4,0,1,61,40,21,6,40,0,1395,0,0,0,0.4,0.03,0.44,0.37,0.4,0.41,0.05,0.46,0.36,0.41,2.05,1.17,1.61,0.3,229,215,51.6,495,795,62.3,6724,1423,304,439,69.2,20,44,45.5,46,13,47,771,24,0,354,7,296,292,207,52,400,112,46,4,30,19,35,35,0,2,0,26,932,54.5,0,0,0,0,18,11,1,9,8,8,32.0,2,25,17,25,42,59.5,27,579,143,24.7,25,294,260,31,5,0,1211,46,98,584,575,135,1185,2,1,-1
1029,Frederic Guilbert,1,1,3,17,0,7000000,24,178,0,0,7,0,22.7,0.05,-0.4,14,15,1,64,205,32,0,1,2,0,0,0,36,21,2,30,87,1,2098,0,0,0,0.0,0.09,0.09,0.0,0.09,0.02,0.06,0.08,0.02,0.08,0.35,0.13,1.41,0.18,42,60,41.2,687,1026,67.0,13282,5552,278,345,80.6,98,220,44.5,67,24,76,807,219,13,139,26,439,225,362,94,629,68,7,8,35,18,51,25,4,4,0,52,639,88.8,1,0,0,0,82,38,50,22,10,34,45.9,0,74,40,24,41,58.5,28,416,115,27.6,228,133,55,65,13,0,1359,110,440,606,389,12,1146,2,1,0
1769,Wilfred Ndidi,3,1,3,5,0,36000000,22,183,0,0,6,0,29.7,0.07,0.1,9,0,1,2,0,39,1,1,1,0,0,0,56,27,1,49,83,1,2102,0,0,3,0.07,0.03,0.1,0.07,0.1,0.06,0.01,0.08,0.06,0.08,0.91,0.07,1.31,0.13,77,62,55.4,1416,1648,85.9,26446,5630,584,665,87.8,180,235,76.6,137,4,72,1625,23,23,306,50,1175,264,209,180,1341,74,4,2,33,26,29,33,0,4,0,66,1232,94.6,0,0,0,0,125,76,61,52,12,37,35.2,0,105,68,24,30,80.0,25,743,243,32.7,275,396,72,71,5,0,2049,103,572,1276,301,21,2032,2,1,0
1352,Kenny Lala,1,1,1,10,1,9000000,27,178,2,2,1,0,22.7,0.09,-1.4,30,13,1,71,224,51,2,1,1,0,0,0,17,18,2,17,61,0,5074,0,0,0,0.09,0.04,0.13,0.0,0.04,0.13,0.1,0.23,0.06,0.16,0.7,0.22,2.25,0.04,19,11,63.3,1011,1348,75.0,23512,8329,304,361,84.2,263,422,62.3,92,34,122,1035,313,50,229,83,672,268,408,152,935,22,4,2,27,23,49,37,10,0,1,23,923,91.0,39,10,22,0,41,26,22,17,2,16,57.1,0,28,12,43,66,65.2,47,352,108,30.7,172,142,38,27,4,1,1578,75,447,790,488,27,1267,2,1,0
1018,AndrĂ©s Guardado,3,3,3,15,0,3000000,32,169,0,0,9,0,22.7,0.08,-1.0,28,4,0,9,17,59,3,1,1,0,0,0,36,22,1,18,22,0,2165,0,0,1,0.0,0.13,0.13,0.0,0.13,0.04,0.1,0.15,0.04,0.15,0.53,0.18,2.6,0.31,14,28,33.3,876,1041,84.1,17717,3767,337,374,90.1,144,203,70.9,88,15,73,1004,37,17,191,37,683,169,189,860,113,38,3,6,24,17,16,46,4,4,0,26,868,92.4,2,1,1,0,31,18,19,10,2,14,31.8,1,44,30,18,23,78.3,18,367,86,23.4,112,184,71,31,5,0,1227,45,240,785,277,23,1194,2,1,0
1801,Mark Noble,3,1,3,16,1,4000000,32,180,3,3,5,0,29.7,0.04,0.5,41,3,5,21,9,73,2,0,7,0,3,0,28,31,1,19,14,0,2492,0,1,0,0.13,0.1,0.24,0.03,0.13,0.09,0.1,0.19,0.02,0.12,0.47,0.1,2.46,0.27,11,18,37.9,1217,1499,81.2,24632,7029,475,544,87.3,219,307,71.3,135,29,136,1387,112,62,268,66,890,287,322,104,1319,54,2,8,28,28,45,52,12,4,1,23,1175,88.7,14,9,2,1,50,36,19,25,6,16,23.2,0,69,53,29,41,70.7,32,502,136,27.1,161,254,87,29,6,0,1735,37,311,1100,413,30,1626,2,1,-1
2623,Kevin Volland,5,3,5,5,1,28000000,27,179,0,0,3,0,22.7,0.15,-1.5,34,5,9,35,6,76,8,9,0,2,0,1,21,19,31,5,11,0,1452,0,0,0,0.44,0.31,0.75,0.44,0.75,0.51,0.25,0.76,0.51,0.76,3.3,1.41,3.34,0.7,31,52,37.3,429,604,71.0,6712,1634,222,284,78.2,39,64,60.9,34,22,54,564,40,0,194,8,345,156,103,380,162,20,11,2,11,15,36,55,1,10,0,16,667,60.0,1,0,1,0,17,11,4,9,4,3,17.6,3,17,14,24,44,54.5,29,429,130,30.3,22,196,211,22,6,0,881,11,53,425,440,144,841,2,1,-1
